ID,Ruleset,Name,Requirements,Effects description,Flavor text,Restrictions,Dzięki dla Zbycha za xmind 
PERK_WIZJA,Neuroshima Edycja 1.5,Wizja,"Pochodzenie: Nowy Jork, Cecha startowa","Jesteś w jakiejś zapadłem wiosce, którą w ciągu ośmiu godzin trzeba zamienić na twierzę? Inni by płakali. Ty zabierasz się do roboty. MG jest zobowiązany podpowiedzieć ci, jak najlepiej odbudować lub przebudować daną lokację - według potrzeb (nocleg, dom, twierdza itp.).","Wiele lat odbudowywania NJ nauczyło cię, jak pracować w ruinach. Teraz możesz wjechać nawet do największej dziury, ale nie dostrzeżesz ruin i syfu, lecz plac budywy. Taki optymizm przydaje się w wielu sytuacjach.",ORIGIN_NOWY_JORK,
PERK_CZASPATRIOTOW,Neuroshima Edycja 1.5,Czas patriotów,"Pochodzenie: Nowy Jork, Cecha startowa","Raz na sesję, wykonując test Cholernie trudny możesz dodać wartość swojego Charakteru do testowanej Umiejętności. Którko mówiąc, raz na sesję zdajesz automatycznie test, mam rację?",Heroizm to twoje drugie imię.,ORIGIN_NOWY_JORK,
PERK_CZLOWIEKZWANYKONIEM,Neuroshima Edycja 1.5,Człowiek zwany koniem,"Pochodzenie: Texas, Cecha startowa",Wybierz pakier Umiejętności - Sprawność albo Jeździectwo. Poziom trudności każdego testu Umiejętności z wybranej grupy jest obniżany o jeden poziom.,"Jesteś silny jak wół, zwinny jak puma i twardy jak głaz. Kiedy idziesz po górach, powodujesz lawinę. Kiedy dosiadasz konia, to koń.... Co ja ci zresztą będę opowiadał?",ORIGIN_TEXAS,
PERK_DOKTORQUINN,Neuroshima Edycja 1.5,Doktor Quinn,"Pochodzenie: Texas, Cecha startowa","Każda kobiera pochodząca z Teksasu posiada wszystkie Umiejętności z pakietu Medycyna na poziomie +4. Każda, dasz wiarę?","Nigdy nie słyszałeś o doktor Quinn? Żona ""człowieka obrusa"", najsłynniejsza felczerka z Teksasu. Jeździ i leczy. Zresztą nie tylko ona!",ORIGIN_TEXAS,
PERK_ZDROWAOKOLICA,Neuroshima Edycja 1.5,Zdrowa okolica,"Pochodzenie: Texas, Cecha startowa","Na etapie tworzenia postaci nie musisz wykonywać rzutu określającego choroby, jakich się nabawiłeś. I jak? Teraz zastanów się, po co ci żona felczerka, panie Quinn...","Wychowałeś się w zdrowej, nieskażonej okolicy. Jesteś dobrze odżywiony i nie zostałeś napromieniowany.",ORIGIN_TEXAS,
PERK_SZLACHETNIEURODZONY,Neuroshima Edycja 1.5,Szlachetnie urodzony,"Pochodzenie: Federacja Apallachów, Cecha startowa",Wybierz sobie jeden pakiet Umiejętności opartych o Charakter. Każdą z Umiejętności w pakiecie posiadasz na poziomie +2,"Urodziłeś się, by panować nad innymi. Wiesz jak traktować ludzi. ",ORIGIN_FEDERACJA_APALLACHOW,
PERK_POJEDYNKOWICZ,Neuroshima Edycja 1.5,Pojedynkowicz,"Pochodzenie: Federacja Apallachów, Cecha startowa",Podczas walki sam na sam ignorujesz pierwszą Lekką ranę lub Draśnięcie. Żaden przeciwnik nie zdoła cię przeraxić. I dlatego właśnie jesteś twardzielem.,"Nigdy nie przepuściłeś okazji, by zmierzyć się z przeciwnikiem. Dawałeś wrogom nauczkę i sam się czegoś nauczyłeś. Najważniejsza nauka, jaką wyciągnąłeś, to ta, iż każdego można pokonać",ORIGIN_FEDERACJA_APALLACHOW,
PERK_WYCHUCHANASPLUWA,Neuroshima Edycja 1.5,Wychuchana spluwa,"Pochodzenie: Federacja Apallachów, Cecha startowa","Wybierz jedną z broni palnych, które nosisz przy sobie. Każdego wieczoru czyścisz ją, chuchasz, dmuchasz i w efekcie możesz dla niej zawsze powtórzyć rzut na efekt zacięcia się broni/",,ORIGIN_FEDERACJA_APALLACHOW,
PERK_CZLOWIEKALIGATOR,Neuroshima Edycja 1.5,Człowiek-aligator,"Pochodzenie: Miami, Cecha startowa","W czasie każdej walki, w której wykorzystujesz do ukrycia się zbiornik wodny lub bagno (gdy jesteś zanurzony), osłona maskuje cię o dwa poziomy lepiej. Dodatkowo, w przypadku błyskawicznego ataku z zaskoczenia na terenie wodnym lub bagiennym, twoi przeciwnicy są automatycznie zaskoczeni.","Połowę życia spędziłeś w wodzie, na trzęsawiskach lub w tropiku. ",ORIGIN_MIAMI,
PERK_JAJUZSWOJEODCHOROWALEM,Neuroshima Edycja 1.5,Ja już swoje odchorowałem,"Pochodzenie: Miami, Cecha startowa",Możesz powtórzyć każdy rzut odpornościowy przeciw chorobom i truciznom pochodzenia organicznego.,Żyłeś w niezdrowej okolicy Miami i uodporniłeś się na wiele chorób i jadów.,ORIGIN_MIAMI,
PERK_WALKABOUT,Neuroshima Edycja 1.5,Walkabout,"Pochodzenie: Miami, Cecha startowa","Możesz powtórzyć każdy test Kodycji. Zaczynasz ze Sztuczką ""Dom na plecach"".","Siedzisz sobie w knajpie i nagle postanawiasz iść na mały walkabout. Wychodzisz i przez miesiąc włóczysz się po okolicy. Wracasz do knajpy, patrzysz, a twóje ziółka na stole wystygły. Myślisz sobie - nie będę pił zimnych. I idziesz odwiedzić kumpla w Vegas.",ORIGIN_MIAMI,
PERK_WSZECHSTRONNOSC,Neuroshima Edycja 1.5,Wszechstronność,"Pochodzenie: Człowiek z... nie twój zasrany interes, Cecha startowa","Wszystkie Umiejętności oparte na najwyższej z twoich cech, a których nie wykupiłeś, mają wartość 1. Znasz się na wszystkim. I tak naprawdę gówno umiesz, ot, moja opinia.","Złaziłeś już spory kawał świata. Aby przetrwać, uczyłeś się wszystkiego po trochu.",ORIGIN_CZLOWIEK_Z_NIE_TWOJ_ZASRANY_INTERES,
PERK_WSZECHSTRONNOSCDOKWADRATU,Neuroshima Edycja 1.5,Wszechstronność do kwadratu,"Pochodzenie: Człowiek z... nie twój zasrany interes, Cecha startowa","Możesz wybrać dowolną z cech innych nacji. Dowolną. No, jeśli jesteś facetem, to umówmy się, że zapomnisz o ""doktor Quinn"", OK?",,ORIGIN_CZLOWIEK_Z_NIE_TWOJ_ZASRANY_INTERES,
PERK_CHOLERNYKAZNODZIEJA,Neuroshima Edycja 1.5,Cholerny kaznodzieja,"Pochodzenie: Salt Lake City, Cecha startowa","Jeżeli próbujesz przekonać kogoś do racji, w które sam wierzysz (sprawy wiary), w testach Perswazji odrzucasz kostkę, która najmniej ci odpowiada, i mówisz że wypadło na niej tyle, co na innej. Trochę to skomplikowane, nie? Ale wiesz, sprawy wiary to trudny temat.","Potrafisz walnąć taki monolog, że słuchacze nie wiedzą, co ze sobą zrobić.",ORIGIN_SALT_LAKE_CITY,
PERK_WIERZE,Neuroshima Edycja 1.5,Wierzę,"Pochodzenie: Salt Lake City, Cecha startowa","To, że raz w ciągu sesji, w sytuacji zagrożenia, możesz powiedzieć MG ""wierzę"" i wtedy MG powinien dać ci szansę wykaraskania się z sytuacji, nie oznacza, że da nam teraz tę Colę! Zrozum! Tylko w tytuacji zagrożenia! I w dodatku ostateczna decyzja należy do MG! A przecież wiesz, że on jest złośliwy! Nie da nam tej Coli, mówię ci...","Chłopie, nie będę lazł pięćset metrów do tej głupiej stacji tylko dlatego, że przez lornetkę widzisz tam automat z Colą. On nie działa, to nie ma sensu... Co? Co znaczy, że wierzysz, że działa? I co, chcesz bym teraz tam poszedł? Bo ty wierzysz?! No bez jaj.",ORIGIN_SALT_LAKE_CITY,
PERK_PRZEDWOJNAWSZYSTKOBYLOLEPSZE,Neuroshima Edycja 1.5,Przed wojną wszystko było lepsze,"Pochodzenie: Salt Lake City, Cecha startowa"," Wszystkie testy Sprytu związane z wiedzą o czasach przed Apokalipsą mogą być dla ciebie co najwyżej Trudne. Co najwyżej, łapiesz? Mistrz Gry może sobie bełkotać o Bardzo Trudnym, o Cholernie trudnym... Wiesz co? Pokaż mu ten podręcznik, otwórz na tej stronie i daj mu to przeczytać: ""Mistrzu Gry, do ciebie mówię. Ten facet, co dał ci teraz podręcznik, wie o czasach sprzed wojny wszystko. Łapiesz to? Więc nie smuć o Bardzo trudnym teście!""",Przysłuchiwałeś się opowieściom doświadczonych wojowników i mądrych starców. Chłonąłeś historie o czasach sprzed wojny.,ORIGIN_SALT_LAKE_CITY,
PERK_COSMITUSMIERDZI,Neuroshima Edycja 1.5,Coś mi tu śmierdzi,"Pochodzenie: Missisipi, Cecha startowa","Za każdym razem, gdy stajesz wobec osoby dotkniętej niewidocznymi mutacjami, MG powinien wykonać sekretny rzut na Percepcję (Trudny) i w razie powodzenia testu, poinformować cię, że czujesz się nieswojo. Rączki świerzbią, nie? Spluwa się gotuje...","Dorastałeś na terenach opanowanych przed mutków. Wyczuwasz ich inność, choćby nie wiem jak się maskowali.",ORIGIN_MISSISIPI,
PERK_CHODZMYNAPEWNOJUZUTONAL,Neuroshima Edycja 1.5,"Chodźmy, na pewno już utonął","Pochodzenie: Missisipi, Cecha startowa","Jesteś w stanie wytrzymać pod wodą dwa razy dłużej, niż przeciętny człowiek. To znaczy ile? Pół minuty za każde 4 punkty Budowy. Właśnie tyle.",Masz płuca jak miechy.,ORIGIN_MISSISIPI,
PERK_KWASWZYLACHCHLORWPLUCACH,Neuroshima Edycja 1.5,"Kwas w żyłach, chlor w płucach","Pochodzenie: Missisipi, Cecha startowa",Możesz powtórzyć każdy rzut odpornościowy przeciw trującym chemikalion i substancjom żrącym.,"Urodziłeś się i mieszkałeś przy Wielkiej Rzece. Jesteś tak przeciągnięty płynącą w niej trucizną, że żadna nowa franca już w ciebie nie wejdzie.",ORIGIN_MISSISIPI,
PERK_NASYMULATORZETODZIALALO,Neuroshima Edycja 1.5,Na symulatorze to działało,"Pochodzenie: Posterunek, Cecha Startowa","Możesz przerzucić jedną kostkę w testach Wozów bojowych, Maszyn Ciężkich i Komputerów? Super. To lepiej przerzucaj, bo mamy kłopoty!!!","Jak to spokojnie! Jak grałeś w to?! W co grałeś? Symulator?! O czym ty człowieku pieprzysz, strzelają do nas, nie rozumiesz?! Ja też przeszedłem służbę wojskową, w dodatku na froncie i jakoś nie jestem taki spokojny! Miałeś dostęp do komputerowych symulatorów pojazdów i pola walki? No popatrz, to po prostu wspaniale. Grałeś sobie w Quake, kiedy do mnie strzelali na froncie, tak? I każesz mi być spokojny?! I co, trochę się z nich nauczyłeś?!",ORIGIN_POSTERUNEK,
PERK_HITECH,Neuroshima Edycja 1.5,Hi-Tech,"Pochodzenie: Posterunek, Cecha Startowa","W każdym teście związanym z obsługą urządzenia elektronicznego możesz przerzucić jedną z kostek, właśnie dlatego, że dawno temu za grzechotkę robił ci słoik z procesorami, a za łopatkę płyta główna.","Od maleńkości rosłeś w otoczeniu wytworów zaawansowanej technologii. Mikser do pomarańczy, czasem suszarka do włosów. Co więcej, było i radio, a nawet jakiś wykrywacz ruchu... No dobra, koniec jaj. Posterunek to najlepiej wyposażony w sprzęt elektroniczny przyczółek ludzkości. ",ORIGIN_POSTERUNEK,
PERK_MOLOCHCOSONIMSLYSZALEM,Neuroshima Edycja 1.5,Moloch? Coś o nim słyszałem,"Pochodzenie: Posterunek, Cecha Startowa",Każdy test związany z maszynami Molocha może być dla ciebie co najwyżej Bardzo Trudny.,"Miałeś kontakt z Molochem i jego tworami. Znasz slangowe nazwy określające maszyny, potrafisz rozpoznawać je i wiesz, czego możesz się spodziewać po każdym z tworów Bestii.",ORIGIN_POSTERUNEK,
PERK_JESLIMASILNIKTORUSZY,Neuroshima Edycja 1.5,Jeśli ma silnik to ruszy,"Pochodzenie: Detroit, Cecha Startowa","W czasie dłuższym niż 30 sekund jesteś w stanie uruchomić dowolny pojazd z silnikiem spalinowym, pod warunkiem że jest on zdatny do jazdy. I o ile ma paliwo. Jeśli MG uważa, że wóz może jeździć, ty go uruchomisz. Tak to działa.",,ORIGIN_DETROIT,
PERK_SIODMEPOTY,Neuroshima Edycja 1.5,Siódme poty,"Pochodzenie: Detroit, Cecha Startowa","Jeżeli prowadzisz dowolny pojazd z silnikiem spalinowym, jesteś w stanie wycisnąć z niego 25% ponad maksymalną prędkość, balansując na granicy zatarcia silnika, a nawet rozpadnięcia się konstrukcji maszyny. Kiedy pojazd zatrzyma się, nie ruszy ponownie, aż do momentu naprawienia uszkodzeń (Bardzo Trudny test Mechaniki)",,ORIGIN_DETROIT,
PERK_ALEJAZDA,Neuroshima Edycja 1.5,Ale jazda!,"Pochodzenie: Detroit, Cecha Startowa","Jeżeli strzelasz w ruchu - z pędzącego pojazdu, wierzchowca, spadając itp. - nie doliczasz sobie żadnych utrudnień za strzał w ruchu.",Lata spędzone na ulicach Detroid zrobiły swoje. ,ORIGIN_DETROIT,
,,,,,,,
PERK_DWURECZNOSC,Gladiator,Dwuręczność,"Zręczność 14+, Broń biała 5+","Można władać dwiema brońmi naraz. Dzięki temu masz 4 segmenty w rundzie zamiast standardowych trzech, pod warunkiem, że w danej rundzie używasz obydwu broni. Ponadto akcje przeprowadzane tą drugą bronią są utrudnione dodatkowo o 40%","Po to masz dwie ręce, żeby walić wroga po mordzie obiema. Wiesz, do jednej młotek, do drugiej pałę i machasz jak śmigłowiec.",NIEOGRANICZONE,
PERK_WIEDZIALEMZETOZROBISZ,Gladiator,"Wiedziałem, że to zrobisz","Postrzeganie emocji 7+","Po wykonaniu udanego Bardzo Trudnego testu Postrzegania emocji (wykonanego przed walką z danym przeciwnikiem), bohater jest w stanie przewidzieć następne posunięcie przeciwnika mutanta. Wszystkie twoje Bloki w tej walce są łatwiejsze o 20%","Telepata czy co? Patrzy się spode łba, analizuje każde najdrobniejsze drgnięcie twoich mięśni i przewiduje każdy twój atak. Robisz wypad - a on chwilę wcześniej odskok. Rąbiesz z góry, a on już ma nad głową tarczę. Cholery można dostać.",NIEOGRANICZONE,
PERK_OBURECZNOSC,Gladiator,Oburęczność,"Zręczność 14+, Broń ręczna lub Sztuki walki 3+","Niezależnie od tego, w której ręce trzyma się oręż, nie dostaje się karnego modyfikatora za używanie niewyćwiczonej ręki.","Lewa, prawa - bez różnicy",NIEOGRANICZONE,
PERK_SALTO,Gladiator,Salto,"Zręczność 15+ lub Sztuki walki 5+","W efektowny sposób można zastosować zasady odskakiwania (poprzez salta, przewrotki i inne cuda). Przeciwnik nie zdobywa automatycznie Inicjatywy, lecz wykonuje się test Inicjatywy.","Koleś był niesamowity. Doskakiwał do przeciwnika, żeby zadać mu cios i w jednej chwili był parę kroków od niego. Czy to z użyciem rąk, czy to odbijając się od ściany, zachowywał się, jakby przyciąganie na niego nie działało.",NIEOGRANICZONE,
PERK_SZARZA,Gladiator,Szarża,"Broń ręczna lub Sztuki walki lub Bijatyka 3+","Możesz wykonać szarżę w połączeniu z każdym typem ataku wręcz lub bronią białą. W jej efekcie PT ataku obniża się o 30%, lecz w turze przeciwnika nie będzie można wykonywać uników.","Nie zawsze jest czas na przydługawe pojedynki, co nie? Zupa stygnie, a kolo co chwila odskakuje, łazi z miejsca w miejsce i nie chce się porządnie bić jak człowiek. Mamy na takiego sposób. Szarża ... i idziesz dokończyć zupę.",NIEOGRANICZONE,
PERK_WYCZULENIE,Gladiator,Wyczulenie,"Spryt 14+, Broń ręczna 4+","Przewidujesz ruchy przeciwnika, przez co otrzymuje on 10% utrudnienia do ataku.","Co próbował ciąć, tamten już miał przygotowany w tym miejscu blok. Starał się kopnąć go z zaskoczenia, przeciwnik odskoczył chwilę przed uderzeniem. Jakiś szósty zmysł, czy co?",NIEOGRANICZONE,
PERK_ZBROJMISTRZ,Gladiator,Zbrojmistrz,"Zręczność 12+, Spryt 12+, Broń biała (ręczna) 4+","Potrafisz stworzyć nietypową broń do walki wręcz z dowolnych częśći. Czynność trwa na tyle długo, że sztuczkę można wykorzystać tylko poza areną. Gracz ustala z MG wygląd, zasady działania i ewentualne modyfikatory wynikające z użycia broni. Konstrukcja okazuje się udana, jeśli zbrojmistrz wykona Trudny test broni białej. (ręcznej)","Kiedyś to była kupa śmieci: połamana miotła, spleśniały dywanik, trochę kabla i mały akumulator z żyrohulajnogi. Trochę nad tym posiedziałem. I oto Elektro-żyro-ciskawka. Trochę z tym poćwicz, a rozpieprzysz każdego.",NIEOGRANICZONE,
PERK_ATOMOWEUDERZENIE,Gladiator,Atomowe Uderzenie,"Profesja: Gladiator, Budowa 16+, Bijatyka lub Sztuki walki lub Broń ręczna 7+
","Gladiator skupia całą swą energię na zadanie najmocniejszego ciosu gołymi rękoma bądź daną bronią. Atak zajmuje całą rundę, w czasie której zawodnik wykonuje skomplikowany ""taniec"". W tym czasie przeciwnik może atakować z utrudnieniem 10%, przy czym na zablokowanie atomowego uderzenia (także z 10% utrudnieniem) może poświęcić tylko jeden segment. Udany atak zadaje krytyczne obrażenie. Nie można wykonać AU w tłoku, w ciasnych pomieszczeniach, będąc pochwyconym, przewróconym ani też, gdy sami kogoś trzymamy lub obezwładniamy.","Nie wiem, jak on to robi. W pewnym momencie skupia w sobie całą energię, cały zapas sił i daje temu ujście w przedziwnym tańcu, w czasie którego wymachuje na wszystkie strony. Jeśli nie zatrzymasz takiego wariata w odpowiednim momencie, zostaje z ciebie sito.",CLASS_GLADIATOR,
PERK_COUNTERSTRIKE,Gladiator,Counterstrike,"Profesja: Gladiator, Zręczność 12+","Z tej sztuczki można korzystać w czasie rundy przeciwnika. Zamiast standardowego bloku lub uniku gladiator może odbić atak drugiego wojownika, wystawiając go w ten sposób na otwarty atak. Gladiator musi wykonać lepszy rzut na atak (wyrzucić mniej) niż jego przeciwnik, dzięki czemu zadaje lekkie obrażenie. Jeśli jednak wyrzuci więcej - zmarnowałeś swój 1 segment, który mogłeś wykorzystać np. na normalny blok. Można wykonać tylko jeden counterstrike w rundzie przeciwnika.","Rob zamachnął się na tego skurczybyka, a tamten, jakby nigdy nic, odbił jego uderzenie. Na ułamek sekundy mój kumpel został wybity z rytmu, bez osłony. Wtedy tamten gladiator wpakował mu nadziak w żebro.",CLASS_GLADIATOR,
PERK_CZLOWIEKZZELAZA,Gladiator,Człowiek z żelaza,"Profesja: Gladiator, Budowa 12+, Odporność na ból 1+
",Niewleuje negatywne efekty wynikające z ran o 10%,"Był o głowę wyższy ode mnie. Zadawałem mu ciosy, które innych dawno zmusiłyby do poddania. A on szedł i szedł i parł na mnie.",CLASS_GLADIATOR,
PERK_ZORRO,Gladiator,Zorro,"Profesja: Gladiator, Broń ręczna lub Sztuki walki 3+",Tę sztuczkę należy wykupić oddzielnie dla każdej broni. Dzięki niej gladiator obniża PT ataku o 10% w wybranym orężu.,"Zorro to był gość, który potrafiłby wyciąć szpadą swoją ksywkę na twoim ubranku.",CLASS_GLADIATOR,
PERK_OKRZYKBOJOWY,Gladiator,Okrzyk bojowy,"Profesja: Gladiator, Charakter 12+","Zanim nastąpi pierwsze zwarcie, gladiator wydaje z siebie przeraźliwy okrzyk, dzięki czemu automatycznie otrzymuje jeden sukces w teście na zasadach ""Najpierw spójrz mi w oczy""","Tylko weź wcześniej Tic Taca.",CLASS_GLADIATOR,
PERK_PROSZKIEMWOCZY,Gladiator,Proszkiem w oczy,"Profesja: Gladiator, Spryt 14+","Gladiator ma przygotowane w zanadrzu kilka tricków, które wykorzystuje, by osłabić koncentrację przeciwnika. Może to być piasek dmuchnięty w oczy albo słaby środek nasenny wbity przez skórę. Efekt utrzymuje się przez jedną rundę i powoduje utrudnienie PT ataku oraz działań defensywnych przeciwnika o 30%. Użycie sztuczki zajmuje jeden segment i można ją wykorzystać tylko raz w czasie całego pojedynku. Dodatkowo, jeśli gladiator chce, żeby nikt z gapiów nie zauważył brudnego tricku, musi zdać Bardzo Trudny test Sprytu.","Wyraźnie było widać, że Inga rozłoży go lada chwila. Niszczyła mu mordę kopem za kopem. W jednej chwili tamten dmuchnął jej jakimś proszkiem w oczy i w jednej sekundzie szala zwycięstwa przechyliła się na stronę jej przeciwnika. Trzymała się nieruchomo za twarz, wystawiona na ostateczny cios.",CLASS_GLADIATOR,
